,names,links,product_ids,images,lowPrice,highPrice,price,bestRating,worstRating,ratingCount,ratingValue
2605,ZANZEA Casual Dovetail Loose Bat Sleeve Sexy Blouse,https://shopee.com.my/ZANZEA-Casual-Dovetail-Loose-Bat-Sleeve-Sexy-Blouse-i.26973388.349390285,349390285,https://cf.shopee.com.my/file/05321d54d1f886af65f41430e045e39f,,,23.11,5.0,1.0,5,5.00
2606,ZANZEA Women's Dress Vintage Cotton Maxi Long Dresses Plus Size,https://shopee.com.my/ZANZEA-Women's-Dress-Vintage-Cotton-Maxi-Long-Dresses-Plus-Size-i.26973388.339653135,339653135,https://cf.shopee.com.my/file/dc9f4a823a9a6d99ff09dfb32dceab65,,,32.54,5.0,1.0,5,5.00
2607,ZANZEA Women Elastic Waist Sunflower Printed Tassels Loose Hot Shorts,https://shopee.com.my/ZANZEA-Women-Elastic-Waist-Sunflower-Printed-Tassels-Loose-Hot-Shorts-i.26973388.6337540399,6337540399,https://cf.shopee.com.my/file/3568206f4f80aa4373193847eb925e4f,,,18.44,5.0,1.0,2,5.00
2608,Women's Long Sleeve Open Front Cardigan Fleece Outwear,https://shopee.com.my/Women's-Long-Sleeve-Open-Front-Cardigan-Fleece-Outwear-i.26973388.1507267823,1507267823,https://cf.shopee.com.my/file/053b60b0e589504eeb42bf28a215bfe5,,,29.50,5.0,1.0,4,4.00
2609,ZANZEA Womens Sleeveless Wide Leg Button Down strap Jumpsuit,https://shopee.com.my/ZANZEA-Womens-Sleeveless-Wide-Leg-Button-Down-strap-Jumpsuit-i.26973388.2480072404,2480072404,https://cf.shopee.com.my/file/4402155b2a1a126a8d24aba8961437a3,,,30.37,5.0,1.0,3,5.00
2610,ZANZEA Women Elastic Waist Print Casual Elastic Waist Vintage Pants,https://shopee.com.my/ZANZEA-Women-Elastic-Waist-Print-Casual-Elastic-Waist-Vintage-Pants-i.26973388.4339243942,4339243942,https://cf.shopee.com.my/file/c738167a1818698f0d19b7b78136d947,,,27.00,5.0,1.0,6,4.67
2611,Women's Sleeveless Asymmetrical Pullover Causal Plus Size Tops,https://shopee.com.my/Women's-Sleeveless-Asymmetrical-Pullover-Causal-Plus-Size-Tops-i.26973388.1806032911,1806032911,https://cf.shopee.com.my/file/7ae09bfd113d872a5784f6ea23d233d1,,,26.41,5.0,1.0,6,4.67
2612,ZANZEA Women Long Sleeve Polka Dot Vintage Ethnic Maxi Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Polka-Dot-Vintage-Ethnic-Maxi-Dress-i.26973388.2801849245,2801849245,https://cf.shopee.com.my/file/7ab88b6898759821bd9e7df3dae8340a,,,36.99,5.0,1.0,6,4.50
2613,ZANZEA Womens Casual Loose Striped Wid Leg Oversized Pants,https://shopee.com.my/ZANZEA-Womens-Casual-Loose-Striped-Wid-Leg-Oversized-Pants-i.26973388.2290295326,2290295326,https://cf.shopee.com.my/file/ea22d8295b5435f747a216c1a980ac47,,,31.01,5.0,1.0,8,4.38
2614,ZANZEA Women Embroidered Frill Hem Crochet Lapel Loose Blouse,https://shopee.com.my/ZANZEA-Women-Embroidered-Frill-Hem-Crochet-Lapel-Loose-Blouse-i.26973388.5412657776,5412657776,https://cf.shopee.com.my/file/94044627a4f80b6fb842b583ab123508,,,38.11,5.0,1.0,10,4.20
2615,Women Long Sleeve Round Neck Ruffle Vintage Loose Maxi Dress,https://shopee.com.my/Women-Long-Sleeve-Round-Neck-Ruffle-Vintage-Loose-Maxi-Dress-i.26973388.2136814651,2136814651,https://cf.shopee.com.my/file/20029f101e19e9de8afebe67da26f4cd,,,40.99,5.0,1.0,8,4.38
2616,ZANZEA Women Casual V Neck Solid Baggy Long Plus Size Dress,https://shopee.com.my/ZANZEA-Women-Casual-V-Neck-Solid-Baggy-Long-Plus-Size-Dress-i.26973388.1799941876,1799941876,https://cf.shopee.com.my/file/76f3faca80a30432c91a5793f3a0bcc2,,,30.22,5.0,1.0,8,4.38
2617,ZANZEA Women Summer Casual Loose Puff Sleeve Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Summer-Casual-Loose-Puff-Sleeve-Plus-Size-Blouse-i.26973388.2307719259,2307719259,https://cf.shopee.com.my/file/a2e1298d1d64ecf864f3d2cd78664588,,,27.58,5.0,1.0,6,4.50
2618,Women Summer Beach V Neck Strap Plus Size Loose Ruffles Mini Dress,https://shopee.com.my/Women-Summer-Beach-V-Neck-Strap-Plus-Size-Loose-Ruffles-Mini-Dress-i.26973388.2089776476,2089776476,https://cf.shopee.com.my/file/ee8e0315738676c79475c6a719b77a77,,,23.39,5.0,1.0,5,4.80
2619,Women's Plus Size Retro Buttons Long Sleeve V-Neck Loose Top,https://shopee.com.my/Women's-Plus-Size-Retro-Buttons-Long-Sleeve-V-Neck-Loose-Top-i.26973388.1679198134,1679198134,https://cf.shopee.com.my/file/9ee8061ca12961de16dbca38f7c13891,,,37.00,5.0,1.0,5,4.80
2620,ZANZEA Women Long Sleeve Casual Loose Muslim Straight Long Dresses,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Casual-Loose-Muslim-Straight-Long-Dresses-i.26973388.3656275960,3656275960,https://cf.shopee.com.my/file/81251b858976ce087d9458c2c2e908eb,,,34.90,5.0,1.0,2,4.00
2621,Women's Plus Size Printed Summer Beach Casual Swing Maxi Dress,https://shopee.com.my/Women's-Plus-Size-Printed-Summer-Beach-Casual-Swing-Maxi-Dress-i.26973388.2120546044,2120546044,https://cf.shopee.com.my/file/9302544530b0e36b311003d4a047dfa2,,,36.83,5.0,1.0,8,4.00
2622,ZANZEA Women Oversize Buttons Down Pleated Vintage Long Skirt,https://shopee.com.my/ZANZEA-Women-Oversize-Buttons-Down-Pleated-Vintage-Long-Skirt-i.26973388.5601781061,5601781061,https://cf.shopee.com.my/file/1a46f05117b0b11867299bb2f7c54e3d,,,35.54,5.0,1.0,6,4.67
2623,ZANZEA Women Casual V Neck Loose 3/4 Sleeve Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Casual-V-Neck-Loose-3-4-Sleeve-Plus-Size-Blouse-i.26973388.2429010599,2429010599,https://cf.shopee.com.my/file/281757b18a6dbcc9f4e32687771031e9,,,27.99,5.0,1.0,6,4.67
2624,ZANZEA Womens Batwing Printed Plus Size Flower Maxi Dresses,https://shopee.com.my/ZANZEA-Womens-Batwing-Printed-Plus-Size-Flower-Maxi-Dresses-i.26973388.2288123891,2288123891,https://cf.shopee.com.my/file/89585bba36ff622eaf703612f708aaf8,,,38.79,5.0,1.0,6,4.67
2625,Women's Plus Size Round Neck Batwing Sleeve Loose Striped Dress,https://shopee.com.my/Women's-Plus-Size-Round-Neck-Batwing-Sleeve-Loose-Striped-Dress-i.26973388.1704090653,1704090653,https://cf.shopee.com.my/file/bfe4d7d0245d3a4c14fb509734fc6802,,,45.99,5.0,1.0,6,4.67
2626,Women Vintage Short Sleeve Lace Embroidery Hollow Blouse,https://shopee.com.my/Women-Vintage-Short-Sleeve-Lace-Embroidery-Hollow-Blouse-i.26973388.1388460945,1388460945,https://cf.shopee.com.my/file/c63cc112bee6fc61235ed7d49613b23a,35.51,36.58,,5.0,1.0,10,4.20
2627,ZANZEA Women Casual Sleeveless High Low Vintage Embroidery Blouse,https://shopee.com.my/ZANZEA-Women-Casual-Sleeveless-High-Low-Vintage-Embroidery-Blouse-i.26973388.4540366633,4540366633,https://cf.shopee.com.my/file/4405e58c78f8dd5ff15c8bb4574ade18,,,24.50,5.0,1.0,3,4.67
2628,ZANZEA Women Casual Short Sleeve Retro Plus Size Printed Blouse,https://shopee.com.my/ZANZEA-Women-Casual-Short-Sleeve-Retro-Plus-Size-Printed-Blouse-i.26973388.4540364465,4540364465,https://cf.shopee.com.my/file/735df6e1af435d0a7d0ca43943eb0f6f,,,31.90,5.0,1.0,3,4.67
2629,Women Casual Patchwork Lapel Long Sleeve Plus Size Blouse,https://shopee.com.my/Women-Casual-Patchwork-Lapel-Long-Sleeve-Plus-Size-Blouse-i.26973388.3520440992,3520440992,https://cf.shopee.com.my/file/8d24cdf86a6b1836cc9cd58a2318c4f4,,,36.50,5.0,1.0,3,4.67
2630,ZANZEA Women Sloid Shorts Zip V Neck Sleeveless Romper Jumpsuint Mini Platsuit,https://shopee.com.my/ZANZEA-Women-Sloid-Shorts-Zip-V-Neck-Sleeveless-Romper-Jumpsuint-Mini-Platsuit-i.26973388.1233531087,1233531087,https://cf.shopee.com.my/file/dc1db232316a029d1007c11292c943a0,,,33.47,5.0,1.0,3,4.67
2631,ZANZEA V-Neck Oversize Loose Casual Chiffon Shirts,https://shopee.com.my/ZANZEA-V-Neck-Oversize-Loose-Casual-Chiffon-Shirts-i.26973388.339743681,339743681,https://cf.shopee.com.my/file/1bd428396c88b79a84388fff6ae7972d,,,45.65,5.0,1.0,3,4.67
2632,ZANZEA Women Stand Collar Plain Buttons Down Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Stand-Collar-Plain-Buttons-Down-Plus-Size-Blouse-i.26973388.7813995481,7813995481,https://cf.shopee.com.my/file/0510439f91c0d62ddee65a88a71883a3,,,29.50,5.0,1.0,3,4.67
2633,ZANZEA Women Long Sleeve Button Down High Low Hem Slit Muslim Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Button-Down-High-Low-Hem-Slit-Muslim-Blouse-i.26973388.4359842272,4359842272,https://cf.shopee.com.my/file/85d9ea2dc246ca9c9009729e6b089582,,,39.00,,,,
2634,ZANZEA Women Retro Color printing Loose Sleeveless Long Dress,https://shopee.com.my/ZANZEA-Women-Retro-Color-printing-Loose-Sleeveless-Long-Dress-i.26973388.6643852606,6643852606,https://cf.shopee.com.my/file/ea315c7e8df43cf72cfdfe3ee62b3767,,,33.60,5.0,1.0,3,5.00
2635,ZANZEA Women Sleeveless Solid Color Pure Collared Loose Blouse ,https://shopee.com.my/ZANZEA-Women-Sleeveless-Solid-Color-Pure-Collared-Loose-Blouse-i.26973388.4138544032,4138544032,https://cf.shopee.com.my/file/2e7c9c8bb36aaf6eb9e34165da450243,,,28.50,5.0,1.0,3,5.00
2636,ZANZEA Women Vintage Casual Two Pieces Cotton Linen Maxi Dress,https://shopee.com.my/ZANZEA-Women-Vintage-Casual-Two-Pieces-Cotton-Linen-Maxi-Dress-i.26973388.3332957695,3332957695,https://cf.shopee.com.my/file/cd21bb2bb5847cbeeb3cd962b7a2845c,,,36.50,5.0,1.0,3,5.00
2637,ZANZEA Women Long Sleeve V-Neck Casual Loose Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-V-Neck-Casual-Loose-Plus-Size-Blouse-i.26973388.3305844067,3305844067,https://cf.shopee.com.my/file/9403bbcdbad66488855053b3e7c9709e,,,26.46,5.0,1.0,3,5.00
2638,ZAZNEA Women Button Front Striped Ptint Casual Plus Size Blouse,https://shopee.com.my/ZAZNEA-Women-Button-Front-Striped-Ptint-Casual-Plus-Size-Blouse-i.26973388.2885694863,2885694863,https://cf.shopee.com.my/file/325ee04cf89e322a42c5a2ba8d0f6e9a,,,38.99,5.0,1.0,3,5.00
2639,ZANZEA Women Short Sleeve Stripe Printed Baggy Casual Blouse,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-Stripe-Printed-Baggy-Casual-Blouse-i.26973388.2832660837,2832660837,https://cf.shopee.com.my/file/e7e44bdc3e97cdcf969bd052ea4bbbb0,,,28.42,5.0,1.0,3,5.00
2640,ZANZEA Women Full Length Flare Swing Plus Size Maxi Dress,https://shopee.com.my/ZANZEA-Women-Full-Length-Flare-Swing-Plus-Size-Maxi-Dress-i.26973388.2693062536,2693062536,https://cf.shopee.com.my/file/6a4237edd5e0df4cdede290e8ac15857,,,33.99,5.0,1.0,3,5.00
2641,Women Printed High Low Long Puff Sleeve Asymmetric Blouse,https://shopee.com.my/Women-Printed-High-Low-Long-Puff-Sleeve-Asymmetric-Blouse-i.26973388.2284781284,2284781284,https://cf.shopee.com.my/file/b7f1491bbeb94f0eb031a5c65b2b88b0,,,39.51,5.0,1.0,3,5.00
2642,Women Cartoon Girl Dog Print Short Sleeve Casual Plus Size T-shirt,https://shopee.com.my/Women-Cartoon-Girl-Dog-Print-Short-Sleeve-Casual-Plus-Size-T-shirt-i.26973388.2113796255,2113796255,https://cf.shopee.com.my/file/b1c7b9b7cef224a420d718d7af0b30d1,,,24.90,5.0,1.0,3,5.00
2643,ZANZEA Women Casual Sleeveless Winter Plus Size Loose Cardigan,https://shopee.com.my/ZANZEA-Women-Casual-Sleeveless-Winter-Plus-Size-Loose-Cardigan-i.26973388.7003377318,7003377318,https://cf.shopee.com.my/file/c4b6a641cd7f4881e7b1f28c8209a0e4,,,34.30,5.0,1.0,3,5.00
2644,ZANZEA Women Vintage Cotton Print Plus Size Loose Long Dress,https://shopee.com.my/ZANZEA-Women-Vintage-Cotton-Print-Plus-Size-Loose-Long-Dress-i.26973388.5625699037,5625699037,https://cf.shopee.com.my/file/a3698dfbda086eca20958bee3fadfa8f,,,35.50,5.0,1.0,3,5.00
2645,ZANZEA Women Long Sleeve Asymmetrical Patchwork Stripe Midi Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Asymmetrical-Patchwork-Stripe-Midi-Dress-i.26973388.4109861873,4109861873,https://cf.shopee.com.my/file/8b5164c580215488bed3bb2f28678797,,,35.77,5.0,1.0,3,5.00
2646,ZANZEA Women Short Sleeve Printed Casual Ruffled Frilled Blouse,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-Printed-Casual-Ruffled-Frilled-Blouse-i.26973388.3150744845,3150744845,https://cf.shopee.com.my/file/9576e0bc99109a39e26eb332034bc672,,,22.83,5.0,1.0,3,5.00
2647,ZANZEA Women Short Sleeve O Neck Patchwork Loose Print Blouse,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-O-Neck-Patchwork-Loose-Print-Blouse-i.26973388.2834049518,2834049518,https://cf.shopee.com.my/file/d29ba1ee11b1c6a1f1308fe79a81c114,,,30.07,5.0,1.0,3,4.67
2648,ZANZEA Women Casual Short Sleeve Multi-Color Printed Blouse,https://shopee.com.my/ZANZEA-Women-Casual-Short-Sleeve-Multi-Color-Printed-Blouse-i.26973388.2495882849,2495882849,https://cf.shopee.com.my/file/a0665fe11a331ad96111388165d70ab4,,,27.79,5.0,1.0,3,4.67
2649,ZANZEA Women Casual Sleeveless Denim Strappy Solid Maxi Dress,https://shopee.com.my/ZANZEA-Women-Casual-Sleeveless-Denim-Strappy-Solid-Maxi-Dress-i.26973388.6234551161,6234551161,https://cf.shopee.com.my/file/4d4688497884d73432d90ed9c485ef48,,,37.00,5.0,1.0,4,5.00
2650,ZANZEA Women Sleeveless Strap Casual Loose Wide Leg Plus Size Jumpsuit,https://shopee.com.my/ZANZEA-Women-Sleeveless-Strap-Casual-Loose-Wide-Leg-Plus-Size-Jumpsuit-i.26973388.3339332259,3339332259,https://cf.shopee.com.my/file/0553ce50aae91642bdc014542d454929,,,29.99,5.0,1.0,4,5.00
2651,ZANZEA Women Elastic Waist Side Pockets Casual Long Pants,https://shopee.com.my/ZANZEA-Women-Elastic-Waist-Side-Pockets-Casual-Long-Pants-i.26973388.7818767723,7818767723,https://cf.shopee.com.my/file/405d68fbc0ee8332360d58dd27c8eb6f,,,39.50,5.0,1.0,4,5.00
2652,ZANZEA Womens Casual Long Sleeve Round Neck Loose Maxi Dress,https://shopee.com.my/ZANZEA-Womens-Casual-Long-Sleeve-Round-Neck-Loose-Maxi-Dress-i.26973388.2290306492,2290306492,https://cf.shopee.com.my/file/084a95b3a150f0dadd04655faf878957,,,36.66,5.0,1.0,4,5.00
2653,ZANZEA Women Short Sleeve Collared Loose Striped Buttons Mini Dress,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-Collared-Loose-Striped-Buttons-Mini-Dress-i.26973388.7941648123,7941648123,https://cf.shopee.com.my/file/4d696b9c5f2e5f1ae88970d03d843c1f,,,34.46,5.0,1.0,4,5.00
2654,ZANZEA Women Elastic Waist Irregular Hem Loose Solid Color Pants,https://shopee.com.my/ZANZEA-Women-Elastic-Waist-Irregular-Hem-Loose-Solid-Color-Pants-i.26973388.7133817144,7133817144,https://cf.shopee.com.my/file/419d91efdb8f2bc83fbe8f246cb576f5,,,28.50,5.0,1.0,4,5.00
2655,ZANZEA Women Batwing Sleeve Ethnic Straight Vintage Maxi Dress,https://shopee.com.my/ZANZEA-Women-Batwing-Sleeve-Ethnic-Straight-Vintage-Maxi-Dress-i.26973388.6242073282,6242073282,https://cf.shopee.com.my/file/85dc58d7afb7f2ffe10e714cc90211ba,,,34.08,5.0,1.0,4,5.00
2656,ZANZEA Women Long Sleeve Round Neck Puff Sleeve Casual Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Round-Neck-Puff-Sleeve-Casual-Blouse-i.26973388.6121667751,6121667751,https://cf.shopee.com.my/file/0da642da1b64ce2df39b83dbad6eec1e,,,35.90,5.0,1.0,4,5.00
2657,ZANZEA Women Batwing Buttons Down High Low Asymmetrical Blouse,https://shopee.com.my/ZANZEA-Women-Batwing-Buttons-Down-High-Low-Asymmetrical-Blouse-i.26973388.6108901096,6108901096,https://cf.shopee.com.my/file/92860579515f41eb1ec0509e6ab1aa3d,,,36.75,5.0,1.0,4,5.00
2658,ZANZEA Women Hooded Casual Asymmetrical Hem Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Hooded-Casual-Asymmetrical-Hem-Plus-Size-Blouse-i.26973388.5913080273,5913080273,https://cf.shopee.com.my/file/65ef4d7f888918f806fee80e6be4700b,,,34.50,5.0,1.0,4,5.00
2659,ZANZEA Women Casual Lapel Collar Vintage Polka Dot Print Jumpsuit,https://shopee.com.my/ZANZEA-Women-Casual-Lapel-Collar-Vintage-Polka-Dot-Print-Jumpsuit-i.26973388.5341338685,5341338685,https://cf.shopee.com.my/file/8506a2c3af32706e0feea71b96bc8b74,,,39.36,5.0,1.0,4,5.00
2660,ZANZEA Women Long Sleeve Cat Printed Patchwork Stripe Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Cat-Printed-Patchwork-Stripe-Blouse-i.26973388.4308750130,4308750130,https://cf.shopee.com.my/file/05f498dded842202d1ce8d0e9fce07f9,,,37.73,5.0,1.0,4,5.00
2661,ZANZEA Women Casual High Waist Bowknot Side Pockets Long Pants,https://shopee.com.my/ZANZEA-Women-Casual-High-Waist-Bowknot-Side-Pockets-Long-Pants-i.26973388.4127567083,4127567083,https://cf.shopee.com.my/file/f6d4ae776d6473f8d91f906cbcc0b583,,,35.00,5.0,1.0,4,5.00
2662,ZANZEA Women High Waist Zipper Polka Dot Full Length Skirts,https://shopee.com.my/ZANZEA-Women-High-Waist-Zipper-Polka-Dot-Full-Length-Skirts-i.26973388.3914117475,3914117475,https://cf.shopee.com.my/file/78fe89bd569191c8dca3653bab7c7cbc,,,26.27,5.0,1.0,4,5.00
2663,ZANZEA Women Long Sleeve Swing Asymmetrical High Low Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Swing-Asymmetrical-High-Low-Blouse-i.26973388.3805659206,3805659206,https://cf.shopee.com.my/file/ba50b3579c8459b2678456c8fcd152c6,,,35.77,5.0,1.0,4,5.00
2664,ZANZEA Women Long Sleeve Check Casual Loose Plus Size Maxi Dress,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Check-Casual-Loose-Plus-Size-Maxi-Dress-i.26973388.3723404550,3723404550,https://cf.shopee.com.my/file/7480e0310effdd18b186a8258ad20b59,,,42.90,5.0,1.0,4,5.00
2665,Women Lantern Sleeve Hollow Out Crochet Patchwork Loose Blouse,https://shopee.com.my/Women-Lantern-Sleeve-Hollow-Out-Crochet-Patchwork-Loose-Blouse-i.26973388.3307458567,3307458567,https://cf.shopee.com.my/file/6a2c94bbf7eb50092bc57588ddb3cb8e,,,25.97,5.0,1.0,4,5.00
2666,ZANZEA Women High Low Asymmetrical Sweatshirt Hoodies Dress,https://shopee.com.my/ZANZEA-Women-High-Low-Asymmetrical-Sweatshirt-Hoodies-Dress-i.26973388.2892273082,2892273082,https://cf.shopee.com.my/file/424caa85ee266396d907f52ddf6968bf,,,55.61,5.0,1.0,4,5.00
2667,ZANZEA Women Oversize Casual Solid V Neck Plus Size Mini Dress,https://shopee.com.my/ZANZEA-Women-Oversize-Casual-Solid-V-Neck-Plus-Size-Mini-Dress-i.26973388.2608407907,2608407907,https://cf.shopee.com.my/file/086d8c1a8f5c13e1982227d1dbf20451,,,28.99,5.0,1.0,4,5.00
2668,ZANZEA Women Sleeveless Printed Holiday Plus Size Long Dress,https://shopee.com.my/ZANZEA-Women-Sleeveless-Printed-Holiday-Plus-Size-Long-Dress-i.26973388.2582236004,2582236004,https://cf.shopee.com.my/file/50d5c23eeec56db78cb669fbe6bb9a80,,,34.39,5.0,1.0,4,5.00
2669,ZANZEA Women Lace V Neck Long Sleeve Hollow Out Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Lace-V-Neck-Long-Sleeve-Hollow-Out-Plus-Size-Blouse-i.26973388.2521454223,2521454223,https://cf.shopee.com.my/file/bb4ce169ea13855c9bc30e34fc5c05dc,,,40.39,5.0,1.0,4,5.00
2670,ZANZEA Women Casual Summer Loose Holiday Plus Size Maxi Dress,https://shopee.com.my/ZANZEA-Women-Casual-Summer-Loose-Holiday-Plus-Size-Maxi-Dress-i.26973388.2521382171,2521382171,https://cf.shopee.com.my/file/1a5b467cae582e63015ab4010c51506d,,,39.95,5.0,1.0,4,5.00
2671,ZANZEA Women Sleeveless Drawstring Casual Loose Plus Size Jumpsuit,https://shopee.com.my/ZANZEA-Women-Sleeveless-Drawstring-Casual-Loose-Plus-Size-Jumpsuit-i.26973388.2262101450,2262101450,https://cf.shopee.com.my/file/982bdcc122758d4dc5a0d09bf448105d,,,35.60,5.0,1.0,4,5.00
2672,Women Long Sleeve Lace Floral Bohemia Hollow Casual Blouse,https://shopee.com.my/Women-Long-Sleeve-Lace-Floral-Bohemia-Hollow-Casual-Blouse-i.26973388.2253777509,2253777509,https://cf.shopee.com.my/file/55f5eb92b84a9c10f37e7de204fbca16,,,29.82,5.0,1.0,4,5.00
2673,Women Summer High Waist See Through Sequin Mesh Plus Skirt,https://shopee.com.my/Women-Summer-High-Waist-See-Through-Sequin-Mesh-Plus-Skirt-i.26973388.2206219926,2206219926,https://cf.shopee.com.my/file/440d96bab4c418c909a8dc46bb1d72f0,,,39.99,5.0,1.0,4,5.00
2674,ZANZEA Women Summer Pullover 3/4Sleeve Plus Size Baggy Dress,https://shopee.com.my/ZANZEA-Women-Summer-Pullover-3-4Sleeve-Plus-Size-Baggy-Dress-i.26973388.2165612889,2165612889,https://cf.shopee.com.my/file/2b72f1205d00b890469b5801639da43e,,,37.62,5.0,1.0,4,5.00
2675,Womens Fashion Sleeveless Casual Loose Plus Size Jumpsuit,https://shopee.com.my/Womens-Fashion-Sleeveless-Casual-Loose-Plus-Size-Jumpsuit-i.26973388.2042437375,2042437375,https://cf.shopee.com.my/file/25c3262276b5453951efb29f639a1d10,,,28.91,5.0,1.0,4,5.00
2676,Women Sleeveless Casual Plus Size A Line Beach Midi Dress,https://shopee.com.my/Women-Sleeveless-Casual-Plus-Size-A-Line-Beach-Midi-Dress-i.26973388.1989385965,1989385965,https://cf.shopee.com.my/file/434d5e3b4aa2aaceb434d8a60e94540a,,,28.99,5.0,1.0,4,5.00
2677,Women Long Sleeve Buttons Up Plus size Long Sleeve Office Blouse,https://shopee.com.my/Women-Long-Sleeve-Buttons-Up-Plus-size-Long-Sleeve-Office-Blouse-i.26973388.1876274628,1876274628,https://cf.shopee.com.my/file/b824783ea52f6d8d463e877909a9e918,,,28.84,5.0,1.0,4,5.00
2678,ZANZEA Women Short Sleeve V Neck Beach Plu size Maxi Dress,https://shopee.com.my/ZANZEA-Women-Short-Sleeve-V-Neck-Beach-Plu-size-Maxi-Dress-i.26973388.1678741307,1678741307,https://cf.shopee.com.my/file/5ea188e01b14c1d3d8b18c5d66fbf3b9,28.47,29.32,,5.0,1.0,4,5.00
2679,ZANZEA Women Autumn Plaid Long Sleeve Oversize Plus Tops,https://shopee.com.my/ZANZEA-Women-Autumn-Plaid-Long-Sleeve-Oversize-Plus-Tops-i.26973388.1492197234,1492197234,https://cf.shopee.com.my/file/495ac2505a1e5cb02c2d093c18034559,,,34.42,5.0,1.0,4,5.00
2680,ZANZEA Women's Casual Cotton Long Party Maxi Skirt,https://shopee.com.my/ZANZEA-Women's-Casual-Cotton-Long-Party-Maxi-Skirt-i.26973388.1242374378,1242374378,https://cf.shopee.com.my/file/af64f2821f64ba684aad2c8b8e506b79,,,43.00,5.0,1.0,4,5.00
2681,ZANZEA Plus Women's Long Sleeve Asymmetrical Casual Irregular Long Shirt Dress Kaftan,https://shopee.com.my/ZANZEA-Plus-Women's-Long-Sleeve-Asymmetrical-Casual-Irregular-Long-Shirt-Dress-Kaftan-i.26973388.1077958807,1077958807,https://cf.shopee.com.my/file/e56b2a1ce5f89923edffcdb32fbf5e03,,,37.75,5.0,1.0,4,5.00
2682,ZANZEA Women's Summer Print Casual Dresses Plus Size,https://shopee.com.my/ZANZEA-Women's-Summer-Print-Casual-Dresses-Plus-Size-i.26973388.339653742,339653742,https://cf.shopee.com.my/file/d72be2111a721c2bb3b06c85d9dafc25,,,19.66,5.0,1.0,4,5.00
2683,ZANZEA Women Long Sleeve Check Casual Baggy Plus Size Blouse,https://shopee.com.my/ZANZEA-Women-Long-Sleeve-Check-Casual-Baggy-Plus-Size-Blouse-i.26973388.2899116909,2899116909,https://cf.shopee.com.my/file/03a26ada6f1fb3e6640e0f449a808ef1,,,27.95,5.0,1.0,4,4.50
2684,ZANZEA Women Long Elastic Waist Loose Denim Blue Harem Pants,https://shopee.com.my/ZANZEA-Women-Long-Elastic-Waist-Loose-Denim-Blue-Harem-Pants-i.26973388.7918760754,7918760754,https://cf.shopee.com.my/file/cf80d1a9637b4802a304d6b3bcb299d0,,,34.00,5.0,1.0,4,5.00
2685,ZANZEA Women Elastic Waist Casual Camouflage Print Plus Size Pants,https://shopee.com.my/ZANZEA-Women-Elastic-Waist-Casual-Camouflage-Print-Plus-Size-Pants-i.26973388.3709675326,3709675326,https://cf.shopee.com.my/file/48bba1c5811b01f0ede9b92c18b4208e,,,37.14,5.0,1.0,4,5.00
2686,ZANZEA Women's Striped High Waist Loose Long Pants,https://shopee.com.my/ZANZEA-Women's-Striped-High-Waist-Loose-Long-Pants-i.26973388.1246153774,1246153774,https://cf.shopee.com.my/file/9ec6af496fa88d9ff9096f3d86a9baaf,,,32.80,5.0,1.0,4,5.00
